customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6372,Danielle Jones,brownlarry@example.com,Falkland Islands (Malvinas),2025-08-25,Premium,59412.36
6373,Ashley Rosario,jenniferguerra@example.net,France,2025-01-22,Standard,53378.98
6374,Anthony Simmons,alyssa06@example.net,Slovakia (Slovak Republic),2019-04-12,Premium,64561.57
6375,Brittany Blair,bill17@example.org,Syrian Arab Republic,2016-09-18,Basic,71954.93
6376,Andrew Wright,djohnson@example.org,Marshall Islands,2022-04-02,Basic,49122.94
6377,Roy Garza,salvarez@example.org,Lebanon,2024-12-21,Standard,36675.34
6378,Mark Villegas,sethlynch@example.com,Georgia,2017-02-10,Standard,35069.76
6379,Anthony Williams,pwalsh@example.com,Latvia,2024-06-08,Basic,22831.83
6380,Aaron Barker,brownjason@example.com,Norfolk Island,2021-01-06,Standard,11848.64
6381,Rachel James,stephensnicholas@example.org,Malta,2025-08-15,Basic,62644.96
6382,Rachel Cochran,smithbryan@example.org,Bolivia,2021-04-09,Premium,12358.53
6383,Chase Taylor,jacksonrandy@example.org,Tunisia,2019-05-20,Standard,21204.74
6384,Lisa Flores,martineztammy@example.org,Senegal,2018-10-11,Standard,33772.06
6385,Kimberly Jones,yknight@example.com,Saint Kitts and Nevis,2023-07-05,Basic,56603.4
6386,Abigail Reyes,hgraham@example.com,Tajikistan,2020-11-01,Standard,15277.88
6387,Ryan Rodriguez,christopher63@example.org,Monaco,2017-08-15,Basic,46864.73
6388,Christian Rodriguez,iscott@example.net,Vietnam,2018-09-14,Premium,1464.07
6389,Mark Martinez,ethomas@example.com,Angola,2017-06-01,Standard,74365.11
6390,Brittney Murphy,kristin96@example.com,Greece,2015-03-31,Standard,994.57
6391,Christopher Hill,rachelmiller@example.net,Panama,2020-04-02,Standard,19209.51
6392,Brenda Nguyen,dana05@example.net,Lao People's Democratic Republic,2016-05-18,Standard,55121.23
6393,Lisa Arellano,mcgrathgeorge@example.org,El Salvador,2020-02-12,Standard,32226.28
6394,Brenda Lewis,harry17@example.net,Gibraltar,2019-11-28,Standard,61229.94
6395,Jeremy Hahn,ericmoore@example.com,Bermuda,2020-05-13,Basic,10864.09
6396,Lisa Walsh,youngkimberly@example.com,Korea,2024-02-16,Standard,26216.17
6397,Nicholas Velasquez,kyle22@example.net,Samoa,2015-08-21,Standard,67423.71
6398,Adam Barr DDS,morserachel@example.net,Jersey,2017-05-12,Standard,48221.18
6399,Michael Rocha,cmyers@example.com,China,2016-12-09,Premium,70631.77
6400,Amanda Moore,tdougherty@example.net,Netherlands Antilles,2021-03-27,Basic,55170.03
6401,William Williams,amartinez@example.com,Swaziland,2016-11-29,Basic,61250.84
6402,Mrs. Dawn Rivas MD,jessica65@example.com,Kyrgyz Republic,2023-01-14,Standard,16454.67
6403,Bailey Watts,mrodriguez@example.com,Chad,2015-07-11,Basic,59482.18
6404,Paul Lewis,adrianasweeney@example.org,Cameroon,2015-10-06,Premium,22376.38
6405,Paula Shaffer,usimmons@example.com,Saudi Arabia,2024-01-29,Basic,60016.73
6406,Lynn Anderson,kayla46@example.net,Gambia,2023-08-23,Basic,74955.28
6407,Donald Brown,cortezeric@example.org,Thailand,2016-10-29,Premium,34202.86
6408,James Nguyen,michael38@example.net,China,2016-06-26,Basic,49728.33
6409,Mrs. Veronica Torres,jennifer35@example.com,Israel,2015-08-28,Standard,66110.73
6410,Candice Anderson,xcabrera@example.com,Paraguay,2019-08-22,Standard,65930.88
6411,Larry Walters,mcphersontiffany@example.net,Nicaragua,2024-11-26,Basic,19606.03
6412,Ashley Hall,efowler@example.net,Belarus,2025-09-30,Standard,54791.14
6413,Megan Olson,garcialance@example.org,Brazil,2022-03-15,Premium,68821.48
6414,Heather Ingram,fieldsmary@example.org,Bangladesh,2024-04-01,Standard,37265.62
6415,Leon Martin,wilsonamy@example.net,Uruguay,2023-10-28,Standard,8163.85
6416,Andrew Parsons,mharris@example.com,Turkmenistan,2017-01-19,Basic,70194.71
6417,Alison Eaton,davidlang@example.org,Argentina,2019-01-13,Basic,3990.97
6418,Lindsey Gallegos,johnsonbelinda@example.com,French Polynesia,2024-10-13,Standard,17247.4
6419,Andrew Stevens,devonsmith@example.com,Grenada,2022-08-07,Basic,11767.94
6420,Dylan Griffin,jfuller@example.org,Syrian Arab Republic,2020-09-02,Standard,11338.26
6421,Carrie Boyer,monicapacheco@example.com,Saint Pierre and Miquelon,2016-09-29,Basic,5040.65
6422,Martin Miller,christianbrown@example.com,Denmark,2025-09-19,Standard,3247.72
6423,Kathryn Castaneda,rriddle@example.org,Ethiopia,2019-04-28,Standard,51684.92
6424,Traci Reynolds,dennis30@example.com,Paraguay,2022-12-28,Standard,40149.79
6425,Dawn James MD,williamharris@example.net,Madagascar,2023-04-17,Standard,38158.21
6426,Amy Crawford,hannahbarber@example.com,United States of America,2017-10-17,Premium,18743.56
6427,Anthony Patel,jgreen@example.net,French Guiana,2023-08-18,Standard,33989.87
6428,George Hogan DVM,kowen@example.net,Gambia,2016-02-13,Basic,59633.58
6429,Lawrence Gaines,jacobsalinas@example.com,Guatemala,2015-07-13,Premium,6674.96
6430,Allison Curtis,edward00@example.org,French Southern Territories,2020-10-04,Premium,34477.25
6431,Lisa Wilson,ugriffin@example.com,Holy See (Vatican City State),2022-09-20,Premium,52342.46
6432,Patrick Banks,scott98@example.com,Hungary,2023-05-01,Standard,60598.85
6433,Vanessa Jordan,melissalewis@example.net,Guadeloupe,2024-12-27,Standard,50303.32
6434,Tammy Simon,johnsonemily@example.org,Palau,2024-08-03,Basic,5776.56
6435,Gregory Lee,michelle25@example.com,Puerto Rico,2018-04-08,Premium,61872.34
6436,Ryan Freeman,danielmontoya@example.org,Georgia,2025-06-16,Standard,59895.85
6437,Nathan Burns,martinezyvonne@example.net,Suriname,2016-02-29,Standard,11541.03
6438,Jeremy Martinez,elizabethdiaz@example.org,Isle of Man,2017-10-28,Standard,46552.12
6439,Edward Hart,davidmiller@example.com,Mozambique,2018-07-27,Standard,13570.66
6440,Daniel Simpson,ejones@example.org,Gibraltar,2016-03-24,Basic,67330.64
6441,Stacey Lewis,durhamrobin@example.com,Mauritania,2016-08-05,Standard,13156.6
6442,Patty Thompson,emoore@example.org,New Zealand,2023-05-24,Basic,70914.65
6443,Douglas Nunez,melissajordan@example.org,Afghanistan,2020-02-05,Standard,16718.32
6444,Lisa Mahoney,qguerrero@example.net,Romania,2024-08-11,Standard,1854.44
6445,Edward Estrada,golson@example.com,Cyprus,2019-03-19,Standard,11039.56
6446,Jeremiah Taylor,vcallahan@example.com,Argentina,2022-09-07,Standard,51014.76
6447,Jaime Watkins,wendypayne@example.net,Indonesia,2022-03-31,Basic,44434.92
6448,Krystal Hill,fisherlorraine@example.org,Costa Rica,2025-03-11,Standard,71869.02
6449,Taylor Miller,tsherman@example.net,Ghana,2022-10-06,Standard,55261.56
6450,Allen Hughes,corywilliams@example.net,Puerto Rico,2025-12-12,Standard,14863.78
6451,Alexandra Sanchez,owright@example.net,Heard Island and McDonald Islands,2024-11-02,Standard,22827.63
6452,Krista Camacho,brookedavis@example.com,Iran,2020-08-19,Basic,1634.5
6453,Michael Brown,pnavarro@example.net,Malaysia,2021-09-20,Basic,37557.41
6454,Angela Santiago,erin44@example.org,Antarctica (the territory South of 60 deg S),2018-01-14,Standard,24961.87
6455,Matthew Patton,erojas@example.com,British Virgin Islands,2015-02-12,Standard,60381.85
6456,Elaine Fisher,mindy83@example.org,Iran,2019-03-27,Basic,46135.26
6457,Peter Blackwell,michelelynn@example.org,Romania,2015-10-20,Basic,51405.52
6458,Andrew Bryant,steven86@example.com,Tunisia,2017-02-15,Standard,65652.96
6459,Zachary Lopez,andrew66@example.com,Aruba,2017-11-20,Basic,33752.58
6460,Laura Nunez,robertsonmichael@example.org,Japan,2019-06-16,Standard,67807.09
6461,Anthony Palmer,vwatson@example.org,Burkina Faso,2016-10-17,Standard,49430.46
6462,William Crawford,wongjordan@example.org,Peru,2018-07-20,Basic,44930.52
6463,Michael Monroe,ashleymeyer@example.net,Tanzania,2020-01-27,Standard,20283.56
6464,Kevin Ingram,smithnicole@example.net,Palestinian Territory,2023-11-30,Basic,35693.86
6465,Aimee Palmer,hughesjay@example.net,British Virgin Islands,2021-05-12,Standard,68425.63
6466,Michelle Perkins,thomasknight@example.net,Nauru,2024-12-07,Standard,31522.47
6467,Connie Randall,mckayamanda@example.net,Brunei Darussalam,2016-08-03,Standard,40819.59
6468,Gary Davis,marshallmichael@example.com,Samoa,2022-05-03,Basic,10253.14
6469,Jorge Sanford,rmarquez@example.com,San Marino,2016-10-07,Standard,54453.3
6470,Jason Torres,cookgina@example.net,Czech Republic,2015-10-20,Standard,21616.36
6471,Brian Flynn,vbrennan@example.net,Belgium,2025-06-01,Standard,64885.23
6472,Mr. Billy Miller,ksantana@example.org,Brazil,2016-09-13,Basic,16572.88
6473,Chad Mata,brhodes@example.org,Slovenia,2022-06-16,Standard,23856.4
6474,Grace Wright,xhenderson@example.org,Bermuda,2019-11-21,Basic,30316.18
6475,Sherry Flores,vgarrett@example.org,Hungary,2024-02-10,Standard,50211.04
6476,Brian Jackson,saundersjohnathan@example.net,Congo,2024-04-09,Standard,30793.26
6477,Joseph Oneill,justinyoung@example.com,Anguilla,2023-07-27,Standard,22425.26
6478,Douglas Smith,lcollins@example.com,Tanzania,2019-03-25,Basic,3445.22
6479,Kathy Nguyen,debbie46@example.net,Germany,2021-12-28,Premium,49827.59
6480,David Thomas,jrobinson@example.net,Christmas Island,2021-03-07,Standard,48561.46
6481,Cameron Rivera,william77@example.com,Swaziland,2023-02-12,Standard,14791.25
6482,Richard Brown,petersonjared@example.net,Hong Kong,2023-07-12,Premium,49188.92
6483,Joshua Bates,heather99@example.com,Portugal,2021-06-08,Basic,3509.8
6484,Kimberly Mccormick,timothy71@example.org,Gambia,2022-11-25,Standard,63861.61
6485,Gerald Allen,josephguerra@example.org,Jamaica,2022-03-16,Basic,5051.37
6486,Jimmy Merritt,yfisher@example.com,Italy,2016-01-22,Premium,63825.15
6487,Tiffany Ayala,omeyers@example.org,Tonga,2015-11-09,Basic,13173.96
6488,Lawrence Lewis,ralexander@example.com,Korea,2022-06-07,Standard,22381.42
6489,Ryan Johnson,james71@example.net,Sierra Leone,2019-03-06,Basic,8670.79
6490,Kelly Andersen,barrerajeffery@example.com,Argentina,2021-02-03,Standard,65262.33
6491,Danielle Mclaughlin,thomassutton@example.com,Congo,2019-07-03,Standard,37587.89
6492,Tammie Ochoa,clarkelizabeth@example.com,Indonesia,2023-07-25,Standard,880.6
6493,Steven Park,kirbywalter@example.com,Lebanon,2017-12-09,Standard,39930.16
6494,Katie Moran,gfox@example.com,Guernsey,2018-06-20,Standard,4621.95
6495,Lori Swanson,steven97@example.org,Bolivia,2024-05-22,Basic,56318.23
6496,Kyle Ellis,robert90@example.com,Namibia,2023-11-29,Basic,321.76
6497,Teresa Marsh,cole83@example.org,Serbia,2020-08-20,Standard,42858.79
6498,Jose Sanders MD,qweaver@example.net,Montserrat,2022-02-27,Basic,37462.64
6499,Brianna Smith,shericrosby@example.com,Bahamas,2018-07-08,Standard,18530.26
6500,Whitney Humphrey,josedavis@example.org,Armenia,2025-10-06,Standard,58251.39
6501,Yolanda Brooks,murillojeffrey@example.com,Christmas Island,2025-08-09,Standard,30279.06
6502,Diane Brooks,tbrown@example.net,Sao Tome and Principe,2023-09-10,Basic,56232.84
6503,Shari Jones,fernandezkristin@example.net,Pitcairn Islands,2023-02-14,Basic,44785.55
6504,Nicole Garza,turnerlogan@example.net,Zimbabwe,2017-01-08,Premium,22390.52
6505,Jeremy Jones,yjenkins@example.org,Brazil,2025-06-06,Premium,10782.97
6506,Teresa Gonzalez,crystal61@example.com,Saint Helena,2015-11-04,Standard,11076.09
6507,Samuel Cooper,sarahhendricks@example.net,Comoros,2022-09-27,Standard,1528.8
6508,Elizabeth Morrow,john12@example.org,Antigua and Barbuda,2021-11-10,Premium,21503.08
6509,Evelyn Livingston,brandon02@example.com,Bosnia and Herzegovina,2025-11-27,Standard,16467.62
6510,Joanne Lewis,isaac37@example.net,Egypt,2025-07-07,Premium,55022.23
6511,Daniel Roth,larrycarter@example.net,Kazakhstan,2023-08-31,Standard,66028.1
6512,Jose Roach,emartin@example.com,Slovenia,2016-01-04,Basic,64971.62
6513,Lisa Ho,jessica92@example.org,Antigua and Barbuda,2016-09-20,Standard,46221.05
6514,Kathleen Simpson,amber21@example.net,Guam,2021-11-01,Basic,30617.28
6515,Stephanie Wang,dennistracy@example.net,Italy,2021-06-14,Standard,46069.23
6516,Danny Hill,batesjessica@example.com,Namibia,2016-10-20,Standard,7466.0
6517,Bobby Mccullough,christopher66@example.org,Liberia,2023-04-01,Standard,15137.4
6518,Gregory Williams,sstewart@example.net,United Arab Emirates,2024-10-24,Standard,4511.73
6519,Peggy Graham,scottwatson@example.com,Kyrgyz Republic,2023-04-09,Standard,30884.15
6520,Stephen Ford,camerongarza@example.org,Timor-Leste,2015-01-09,Standard,12814.84
6521,Shelby French,vjames@example.com,Afghanistan,2017-03-16,Premium,26250.71
6522,Nicole Burns,smithgeorge@example.com,Morocco,2017-03-03,Basic,40558.29
6523,Patricia Doyle,matthew78@example.com,Yemen,2016-01-30,Standard,14344.27
6524,Michael Smith,wmason@example.org,Italy,2018-08-30,Premium,47477.67
6525,Dr. Jessica Lynn,joan18@example.com,Mauritius,2024-12-09,Basic,20443.92
6526,Samantha Torres,mterry@example.net,Congo,2022-12-17,Standard,17812.01
6527,Aimee Griffith,garretttran@example.com,Macao,2022-09-23,Premium,26807.03
6528,Matthew Clark,nathan78@example.com,Solomon Islands,2024-02-02,Standard,31490.26
6529,Erin Thornton,neaton@example.org,Mozambique,2021-05-01,Standard,49583.86
6530,Paul Barnes,andrewwagner@example.org,Bulgaria,2020-01-22,Basic,4917.97
6531,Gregory Stevens,greendevin@example.com,India,2016-11-02,Standard,52388.61
6532,David Salinas,armstrongmary@example.com,Heard Island and McDonald Islands,2025-06-20,Basic,56782.42
6533,Maria Ramos,mitchellashley@example.net,Jamaica,2024-06-18,Standard,17228.6
6534,Charles Sandoval,agonzales@example.org,Moldova,2024-11-21,Standard,66742.77
6535,Michael Shaw,dnixon@example.org,Cambodia,2019-04-28,Basic,45803.68
6536,Joseph Bruce,onelson@example.com,Palau,2017-04-14,Standard,66236.61
6537,Linda Massey,qmorrison@example.net,Czech Republic,2025-02-03,Standard,36403.0
6538,Lisa Harris,jenniferrose@example.com,Micronesia,2022-02-13,Basic,38047.95
6539,Kristen Hogan,michaelmartinez@example.com,Cote d'Ivoire,2021-01-30,Premium,47425.17
6540,Michelle Rasmussen,bartlettnicholas@example.org,Samoa,2023-08-12,Basic,56315.68
6541,Gary Henry,timothyproctor@example.org,Saint Martin,2016-03-05,Standard,29974.29
6542,Brandi Riley,bennettzachary@example.net,Iraq,2025-10-28,Standard,41523.21
6543,Craig Clark,gregory95@example.org,Mauritius,2015-11-01,Basic,311.33
6544,Christian Ball,bbates@example.org,Martinique,2023-11-15,Standard,49870.84
6545,Anthony Powell,cfigueroa@example.net,Timor-Leste,2023-01-15,Standard,67530.15
6546,Jeremy Joseph,ejones@example.net,Aruba,2021-01-23,Standard,7661.41
6547,Kenneth Baker,ymason@example.net,Ukraine,2017-07-05,Basic,54898.96
6548,Claudia Ward,qramirez@example.com,Cayman Islands,2023-04-08,Standard,14215.91
6549,Brenda Wilson,johnramirez@example.net,Puerto Rico,2020-12-04,Standard,64246.34
6550,Cole Bell,kimberly19@example.net,Swaziland,2023-07-28,Standard,53191.47
6551,James Lewis,andrew35@example.com,Cocos (Keeling) Islands,2019-07-22,Basic,52598.71
6552,Jamie Harris,thomas26@example.net,Reunion,2019-04-29,Basic,36300.32
6553,Amanda Marshall,megan85@example.net,Singapore,2023-06-22,Premium,3497.79
6554,Alejandra Riley,rhamilton@example.net,Montenegro,2021-07-11,Standard,27925.0
6555,Michael Adams,hannah51@example.com,Nicaragua,2025-06-24,Standard,47701.6
6556,Jonathan Mcdonald,melvinlawson@example.com,Faroe Islands,2022-05-03,Standard,7758.72
6557,Dustin Norton,victoriarandall@example.net,Mongolia,2015-11-04,Basic,18740.33
6558,Mike Freeman,jbryant@example.org,Cambodia,2019-12-27,Standard,35164.89
6559,Elizabeth Solomon,avilamario@example.org,Dominica,2025-04-19,Basic,8979.22
6560,Alexandra Crawford,stevecox@example.org,Togo,2025-11-16,Standard,8522.51
6561,Sarah Ballard,sgallagher@example.com,Puerto Rico,2020-12-24,Standard,43571.77
6562,Selena Holt,daniel53@example.net,Honduras,2018-05-09,Standard,40691.08
6563,Megan Wilson,eblack@example.org,Senegal,2023-03-28,Standard,37436.52
6564,Amanda Peterson,brownrichard@example.net,Poland,2024-03-20,Standard,74303.01
6565,Gregory Moreno,sarah39@example.net,Cayman Islands,2019-03-24,Basic,52686.77
6566,Sharon Scott,sherry52@example.org,Cocos (Keeling) Islands,2019-06-24,Standard,71512.24
6567,Eric Kaufman,joshua13@example.net,Spain,2021-11-10,Standard,57338.02
6568,Laura Rios,mmorales@example.org,Cote d'Ivoire,2016-01-21,Basic,43212.27
6569,Cynthia Miller,lsilva@example.org,Liberia,2018-06-15,Premium,33754.25
6570,Oscar Nunez,tharper@example.org,American Samoa,2024-12-28,Standard,44589.95
6571,Samantha Clark,curtisbryce@example.org,Maldives,2017-07-04,Basic,25921.29
6572,Doris Bush,brownmaria@example.org,Poland,2022-01-17,Standard,50419.39
6573,Robert Perez,chadedwards@example.net,Kazakhstan,2023-04-12,Standard,57358.72
6574,Renee Aguilar,ktaylor@example.org,Albania,2024-08-30,Standard,10453.65
6575,Chelsea Mitchell,drew85@example.org,Gibraltar,2022-01-13,Standard,33517.62
6576,Anthony Walls,duncanedward@example.com,Austria,2019-08-15,Standard,57421.21
6577,Nicholas Gomez,nnguyen@example.net,Bangladesh,2018-06-01,Standard,74137.59
6578,Denise Ali,amyshepard@example.com,Guinea,2021-12-09,Premium,32980.99
6579,Judy Dean MD,dmay@example.net,Zambia,2015-01-16,Standard,1864.13
6580,Jordan Torres,zjohnson@example.com,Cape Verde,2018-06-11,Standard,44747.85
6581,Scott House,bassphilip@example.org,Myanmar,2021-04-09,Standard,37477.78
6582,Ellen Sims,wardmichele@example.org,Tajikistan,2021-05-27,Standard,46431.07
6583,Penny Osborne,sallywilliams@example.com,Niue,2025-09-10,Standard,20866.02
6584,James Huff,anthony59@example.org,Syrian Arab Republic,2023-12-29,Standard,60253.9
6585,Heather Watson,fpatterson@example.net,Uganda,2019-08-11,Standard,22844.61
6586,Samantha Alvarez,brandymcintosh@example.com,Libyan Arab Jamahiriya,2020-02-21,Standard,21850.9
6587,Joel Walter,bushmark@example.org,Belize,2017-04-24,Standard,47336.05
6588,Pamela Knight,bmorton@example.net,British Virgin Islands,2024-01-25,Standard,43718.99
6589,Jesus Knox,tyler42@example.com,Peru,2018-04-14,Standard,74793.8
6590,Carol Garcia,andersondeborah@example.net,Burkina Faso,2017-12-22,Basic,40144.39
6591,Jerry Braun,pattonstacy@example.org,Albania,2021-10-13,Standard,988.26
6592,Victoria Sanchez,mitchell23@example.com,Martinique,2024-01-16,Standard,48090.73
6593,Rebecca Clark,mrobinson@example.net,Turkmenistan,2025-10-27,Standard,990.98
6594,Jeremy Schultz,robert68@example.com,Isle of Man,2015-05-09,Standard,62718.15
6595,Amanda Barrett,samantha00@example.org,Saint Barthelemy,2020-02-22,Standard,10680.69
6596,Justin Sandoval,amymurphy@example.com,Tonga,2021-03-14,Premium,30166.05
6597,Susan Castaneda,jeffrey85@example.com,Mauritius,2024-06-02,Standard,4825.19
6598,Mark Ali,toliver@example.com,Niger,2024-05-07,Standard,20474.33
6599,Tamara Lloyd,baileykatherine@example.net,Solomon Islands,2023-08-21,Standard,39126.24
6600,Tina Nelson,mdavis@example.net,Nepal,2021-01-19,Standard,41832.08
6601,Brian Davis,dillonrichard@example.com,Israel,2022-06-19,Standard,14449.05
